"Country","Schedule","Tax Base","Rates and thresholds","Year","Unit","PowerCode","Reference Period","Value","Flags"
"Iceland","2","Annual gross earnings","% of payment given as relief from personal income tax","2013",,"Units",,100,
"Iceland","2","Annual gross earnings","% of payment given as relief from personal income tax","2014",,"Units",,100,
"Iceland","2","Annual gross earnings","% of payment given as relief from personal income tax","2015",,"Units",,100,
"Iceland","2","Annual gross earnings","% of payment given as relief from personal income tax","2016",,"Units",,100,
"Iceland","2","Annual gross earnings","% of payment given as relief from personal income tax","2017",,"Units",,100,
"Iceland","2","Annual gross earnings","% of payment given as relief from personal income tax","2018",,"Units",,100,
"Iceland","2","Annual gross earnings","% of payment given as relief from personal income tax","2019",,"Units",,100,
"Iceland","2","Annual gross earnings","% of payment given as relief from personal income tax","2020",,"Units",,100,
"Iceland","2","Annual gross earnings","% of payment given as relief from personal income tax","2021",,"Units",,100,
"Iceland","2","Annual gross earnings","% of payment given as relief from personal income tax","2022",,"Units",,100,
"Ireland","1","Annual gross earnings","01 Marginal rate","2000",,"Units",,2,
"Ireland","1","Annual gross earnings","01 Marginal rate","2001",,"Units",,2,
"Ireland","1","Annual gross earnings","01 Marginal rate","2002",,"Units",,2,
"Ireland","1","Annual gross earnings","01 Marginal rate","2003",,"Units",,2,
"Ireland","1","Annual gross earnings","01 Marginal rate","2004",,"Units",,2,
"Ireland","1","Annual gross earnings","01 Marginal rate","2005",,"Units",,2,
"Ireland","1","Annual gross earnings","01 Marginal rate","2006",,"Units",,2,
"Ireland","1","Annual gross earnings","01 Marginal rate","2007",,"Units",,2,
"Ireland","1","Annual gross earnings","01 Marginal rate","2008",,"Units",,2,
"Ireland","1","Annual gross earnings","01 Marginal rate","2009",,"Units",,3.33,
"Ireland","1","Annual gross earnings","01 Marginal rate","2010",,"Units",,4,
"Ireland","1","Annual gross earnings","01 Marginal rate","2011",,"Units",,4,
"Ireland","1","Annual gross earnings","01 Marginal rate","2012",,"Units",,4,
"Ireland","1","Annual gross earnings","01 Marginal rate","2013",,"Units",,4,
"Ireland","1","Annual gross earnings","01 Marginal rate","2014",,"Units",,4,
"Ireland","1","Annual gross earnings","01 Marginal rate","2015",,"Units",,4,
"Ireland","1","Annual gross earnings","01 Marginal rate","2016",,"Units",,4,
"Ireland","1","Annual gross earnings","01 Marginal rate","2017",,"Units",,4,
"Ireland","1","Annual gross earnings","01 Marginal rate","2018",,"Units",,4,
"Ireland","1","Annual gross earnings","01 Marginal rate","2019",,"Units",,4,
"Ireland","1","Annual gross earnings","01 Marginal rate","2020",,"Units",,4,
"Ireland","1","Annual gross earnings","01 Marginal rate","2021",,"Units",,4,
"Ireland","1","Annual gross earnings","01 Marginal rate","2022",,"Units",,4,
"Ireland","2","Annual gross earnings","01 Marginal rate","2000",,"Units",,4.5,
"Ireland","2","Annual gross earnings","01 Marginal rate","2001",,"Units",,4,
"Ireland","2","Annual gross earnings","01 Marginal rate","2002",,"Units",,4,
"Ireland","2","Annual gross earnings","01 Marginal rate","2003",,"Units",,4,
"Ireland","2","Annual gross earnings","01 Marginal rate","2004",,"Units",,4,
"Ireland","2","Annual gross earnings","01 Marginal rate","2005",,"Units",,4,
"Ireland","2","Annual gross earnings","01 Marginal rate","2006",,"Units",,4,
"Ireland","2","Annual gross earnings","01 Marginal rate","2007",,"Units",,4,
"Ireland","2","Annual gross earnings","01 Marginal rate","2008",,"Units",,4,
"Ireland","2","Annual gross earnings","01 Marginal rate","2009",,"Units",,4,
"Ireland","2","Annual gross earnings","01 Marginal rate","2010",,"Units",,4,
"Ireland","1","Annual gross earnings","01 Lower threshold","2000",,"Units",,18487,
"Ireland","1","Annual gross earnings","01 Lower threshold","2001",,"Units",,18487,
"Ireland","1","Annual gross earnings","01 Lower threshold","2002",,"Units",,18512,
"Ireland","1","Annual gross earnings","01 Lower threshold","2003",,"Units",,18512,
"Ireland","1","Annual gross earnings","01 Lower threshold","2004",,"Units",,18512,
"Ireland","1","Annual gross earnings","01 Lower threshold","2005",,"Units",,20872,
"Ireland","1","Annual gross earnings","01 Lower threshold","2006",,"Units",,22880,
"Ireland","1","Annual gross earnings","01 Lower threshold","2007",,"Units",,24960,
"Ireland","1","Annual gross earnings","01 Lower threshold","2008",,"Units",,26000,
"Ireland","1","Annual gross earnings","01 Lower threshold","2009",,"Units",,26000,
"Ireland","1","Annual gross earnings","01 Lower threshold","2010",,"Units",,26000,
"Ireland","1","Annual gross earnings","01 Lower threshold","2011",,"Units",,18304,
"Ireland","1","Annual gross earnings","01 Lower threshold","2012",,"Units",,18304,
"Ireland","1","Annual gross earnings","01 Lower threshold","2013",,"Units",,18304,
"Ireland","1","Annual gross earnings","01 Lower threshold","2014",,"Units",,18304,
"Ireland","1","Annual gross earnings","01 Lower threshold","2015",,"Units",,18304,
"Ireland","1","Annual gross earnings","01 Lower threshold","2016",,"Units",,18304,
"Ireland","1","Annual gross earnings","01 Lower threshold","2017",,"Units",,18304,
"Ireland","1","Annual gross earnings","01 Lower threshold","2018",,"Units",,18304,
"Ireland","1","Annual gross earnings","01 Lower threshold","2019",,"Units",,18304,
"Ireland","1","Annual gross earnings","01 Lower threshold","2020",,"Units",,18304,
"Ireland","1","Annual gross earnings","01 Lower threshold","2021",,"Units",,18304,
"Ireland","1","Annual gross earnings","01 Lower threshold","2022",,"Units",,18304,
"Ireland","1","Annual gross earnings","01 Upper threshold","2007",,"Units",,100100,
"Ireland","1","Annual gross earnings","01 Upper threshold","2008",,"Units",,100100,
"Ireland","1","Annual gross earnings","01 Upper threshold","2009",,"Units",,75036,
"Ireland","1","Annual gross earnings","01 Upper threshold","2010",,"Units",,75036,
"Ireland","2","Annual gross earnings","01 Upper threshold","2000",,"Units",,33648,
"Ireland","2","Annual gross earnings","01 Upper threshold","2001",,"Units",,35870,
"Ireland","2","Annual gross earnings","01 Upper threshold","2002",,"Units",,38740,
"Ireland","2","Annual gross earnings","01 Upper threshold","2003",,"Units",,40420,
"Ireland","2","Annual gross earnings","01 Upper threshold","2004",,"Units",,42160,
"Ireland","2","Annual gross earnings","01 Upper threshold","2005",,"Units",,44180,
"Ireland","2","Annual gross earnings","01 Upper threshold","2006",,"Units",,46600,
"Ireland","2","Annual gross earnings","01 Upper threshold","2007",,"Units",,48800,
"Ireland","2","Annual gross earnings","01 Upper threshold","2008",,"Units",,50700,
"Ireland","2","Annual gross earnings","01 Upper threshold","2009",,"Units",,67357,
"Ireland","2","Annual gross earnings","01 Upper threshold","2010",,"Units",,67357,
"Ireland","1","Annual gross earnings","02 Marginal rate","2007",,"Units",,2.5,
"Ireland","1","Annual gross earnings","02 Marginal rate","2008",,"Units",,2.5,
"Ireland","1","Annual gross earnings","02 Marginal rate","2009",,"Units",,4,
"Ireland","1","Annual gross earnings","02 Marginal rate","2010",,"Units",,5,
"Ireland","1","Annual gross earnings","02 Lower threshold","2007",,"Units",,100100,
"Ireland","1","Annual gross earnings","02 Lower threshold","2008",,"Units",,100100,
"Ireland","1","Annual gross earnings","02 Lower threshold","2009",,"Units",,75036,
"Ireland","1","Annual gross earnings","02 Lower threshold","2010",,"Units",,75036,
"Ireland","1","Annual gross earnings","02 Upper threshold","2009",,"Units",,100100,
"Ireland","1","Annual gross earnings","03 Marginal rate","2009",,"Units",,4.17,
"Ireland","1","Annual gross earnings","03 Lower threshold","2009",,"Units",,100100,
"Ireland","2","Annual gross earnings","Maximum contribution","2000",,"Units",,1514.16,
"Ireland","2","Annual gross earnings","Maximum contribution","2001",,"Units",,1434.8,
"Ireland","2","Annual gross earnings","Maximum contribution","2002",,"Units",,1549.6,
"Ireland","2","Annual gross earnings","Maximum contribution","2003",,"Units",,1616.8,
"Ireland","2","Annual gross earnings","Maximum contribution","2004",,"Units",,1686.4,
"Ireland","2","Annual gross earnings","Maximum contribution","2005",,"Units",,1767.2,
"Ireland","2","Annual gross earnings","Maximum contribution","2006",,"Units",,1864,
"Ireland","2","Annual gross earnings","Maximum contribution","2007",,"Units",,1952,
"Ireland","2","Annual gross earnings","Maximum contribution","2008",,"Units",,2028,
"Ireland","2","Annual gross earnings","Maximum contribution","2009",,"Units",,2694.28,
"Ireland","2","Annual gross earnings","Maximum contribution","2010",,"Units",,2694.28,
"Italy","1","Annual gross earnings","01 Marginal rate","2000",,"Units",,9.19,
"Italy","1","Annual gross earnings","01 Marginal rate","2001",,"Units",,9.19,
"Italy","1","Annual gross earnings","01 Marginal rate","2002",,"Units",,9.19,
"Italy","1","Annual gross earnings","01 Marginal rate","2003",,"Units",,9.19,
"Italy","1","Annual gross earnings","01 Marginal rate","2004",,"Units",,9.19,
"Italy","1","Annual gross earnings","01 Marginal rate","2005",,"Units",,9.19,
"Italy","1","Annual gross earnings","01 Marginal rate","2006",,"Units",,9.19,
"Italy","1","Annual gross earnings","01 Marginal rate","2007",,"Units",,9.49,
"Italy","1","Annual gross earnings","01 Marginal rate","2008",,"Units",,9.49,
"Italy","1","Annual gross earnings","01 Marginal rate","2009",,"Units",,9.49,
"Italy","1","Annual gross earnings","01 Marginal rate","2010",,"Units",,9.49,
"Italy","1","Annual gross earnings","01 Marginal rate","2011",,"Units",,9.49,
"Italy","1","Annual gross earnings","01 Marginal rate","2012",,"Units",,9.49,
"Italy","1","Annual gross earnings","01 Marginal rate","2013",,"Units",,9.49,
"Italy","1","Annual gross earnings","01 Marginal rate","2014",,"Units",,9.49,
"Italy","1","Annual gross earnings","01 Marginal rate","2015",,"Units",,9.49,
"Italy","1","Annual gross earnings","01 Marginal rate","2016",,"Units",,9.49,
"Italy","1","Annual gross earnings","01 Marginal rate","2017",,"Units",,9.49,
"Italy","1","Annual gross earnings","01 Marginal rate","2018",,"Units",,9.49,
"Italy","1","Annual gross earnings","01 Marginal rate","2019",,"Units",,9.49,
"Italy","1","Annual gross earnings","01 Marginal rate","2020",,"Units",,9.49,
"Italy","1","Annual gross earnings","01 Marginal rate","2021",,"Units",,9.49,
"Italy","1","Annual gross earnings","01 Marginal rate","2022",,"Units",,8.69,
"Italy","1","Annual gross earnings","01 Lower threshold","2000",,"Units",,0,
"Italy","1","Annual gross earnings","01 Lower threshold","2001",,"Units",,0,
"Italy","1","Annual gross earnings","01 Lower threshold","2002",,"Units",,0,
"Italy","1","Annual gross earnings","01 Lower threshold","2003",,"Units",,0,
"Italy","1","Annual gross earnings","01 Lower threshold","2004",,"Units",,0,
"Italy","1","Annual gross earnings","01 Lower threshold","2005",,"Units",,0,
"Italy","1","Annual gross earnings","01 Lower threshold","2006",,"Units",,0,
"Italy","1","Annual gross earnings","01 Lower threshold","2007",,"Units",,0,
"Italy","1","Annual gross earnings","01 Lower threshold","2008",,"Units",,0,
"Italy","1","Annual gross earnings","01 Lower threshold","2009",,"Units",,0,
"Italy","1","Annual gross earnings","01 Lower threshold","2010",,"Units",,0,
"Italy","1","Annual gross earnings","01 Lower threshold","2011",,"Units",,0,
"Italy","1","Annual gross earnings","01 Lower threshold","2012",,"Units",,0,
"Italy","1","Annual gross earnings","01 Lower threshold","2013",,"Units",,0,
"Italy","1","Annual gross earnings","01 Lower threshold","2014",,"Units",,0,
"Italy","1","Annual gross earnings","01 Lower threshold","2015",,"Units",,0,
"Italy","1","Annual gross earnings","01 Lower threshold","2016",,"Units",,0,
"Italy","1","Annual gross earnings","01 Lower threshold","2017",,"Units",,0,
"Italy","1","Annual gross earnings","01 Lower threshold","2018",,"Units",,0,
"Italy","1","Annual gross earnings","01 Lower threshold","2019",,"Units",,0,
"Italy","1","Annual gross earnings","01 Lower threshold","2020",,"Units",,0,
"Italy","1","Annual gross earnings","01 Lower threshold","2021",,"Units",,0,
"Italy","1","Annual gross earnings","01 Lower threshold","2022",,"Units",,0,
"Italy","1","Annual gross earnings","01 Upper threshold","2000",,"Units",,34253.487375,
"Italy","1","Annual gross earnings","01 Upper threshold","2001",,"Units",,35143.859069,
"Italy","1","Annual gross earnings","01 Upper threshold","2002",,"Units",,36093,
"Italy","1","Annual gross earnings","01 Upper threshold","2003",,"Units",,36959,
"Italy","1","Annual gross earnings","01 Upper threshold","2004",,"Units",,37883,
"Italy","1","Annual gross earnings","01 Upper threshold","2005",,"Units",,38641,
"Italy","1","Annual gross earnings","01 Upper threshold","2006",,"Units",,39297,
"Italy","1","Annual gross earnings","01 Upper threshold","2007",,"Units",,40083,
"Italy","1","Annual gross earnings","01 Upper threshold","2008",,"Units",,40765,
